Idiom,Sense,Idiomatic_Sent,Literal_Sent,Idiomatic_Label,Literal_Label
all Greek to me,to say that you cannot understand something,"He tried to explain the rules of the game to me , but it was all Greek to me .","He tried to explain the rules of the game to me , but I did not understand them .",O O O O O O O O O O O O O B I I I O O O,O O O O O O O O O O O O O B I I I I O
all Greek to me,to say that you cannot understand something,"My friends were having a discussion about the future if the financial markets , but it was all Greek to me .","My friends were having a discussion about the future if the financial markets , but it was meaningless to me .",O O O O O O O O O O O O O O O O O B I O O O,O O O O O O O O O O O O O O O O O B O O O
all Greek to me,to say that you cannot understand something,"My wife and brother both work in the IT industry , and when they start with their technical talk , it 's all Greek to me .","My wife and brother both work in the IT industry , and when they start with their technical talk , I can not understand what is being said .",O O O O O O O O O O O O O O O O O O O O B I I I I I O,O O O O O O O O O O O O O O O O O O O O B I I I I I I I O
all Greek to me,to say that you cannot understand something,"I tried reading that science journal , but it was all Greek to me .","I tried reading that science journal , but it was incomprehensible to me .",O O O O O O O O O O B I O O O,O O O O O O O O O O B O O O
dead as a dodo,no longer alive or existing,"When my dad finds out that I have lost the mobile phone , I am as dead as a dodo !","When my dad finds out that I have lost the mobile phone , I am going to be no longer alive !",O O O O O O O O O O O O O O O B I I I I O,O O O O O O O O O O O O O O O B I I I I I O
dead as a dodo,no longer alive or existing,The railway minister will be as dead as a dodo when this sting operation is released by the news agency .,The railway minister will be as dead when this sting operation is released by the news agency .,O O O O O O O O B I O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O
dead as a dodo,no longer alive or existing,The store where I purchased it is as dead as a dodo .,The store where I purchased it is non-existant .,O O O O O O O B I I I I O,O O O O O O O B O
dead as a dodo,no longer alive or existing,The police force is on to him and very soon he will be as dead as a dodo .,The police force is on to him and very soon he will be no longer alive .,O O O O O O O O O O O O O B I I I I O,O O O O O O O O O O O O O B I I O
dead as a dodo,no longer alive or existing,When the underworld don was caught we all though he would be as dead as a dodo but 10 years later he is still operating from his prison cell . ',When the underworld don was caught we all though he would be no longer alive but 10 years later he is still operating from his prison cell . ',O O O O O O O O O O O O B I I I I O O O O O O O O O O O O O O,O O O O O O O O O O O O B I I O O O O O O O O O O O O O O
a bed of roses,a comfortable or luxurious position,The life of the royal family is a bed of roses in United Kingdom of Great Britain .,The life of the royal family is luxurious in United Kingdom of Great Britain .,O O O O O O O B I O I O O O O O O O,O O O O O O O B O O O O O O O
a bed of roses,a comfortable or luxurious position,Before separating from family my life was a bed of roses in Australia because my Mom earns for family .,Before separating from family my life was trouble-free in Australia because my Mom earns for family .,O O O O O O O B I I I O O O O O O O O O,O O O O O O O B O O O O O O O O O
a bed of roses,a comfortable or luxurious position,"My friend told me that he want to live a bed of roses without hard work , winning the Jackpot made his dream come true .","My friend told me that he want to live luxuriously without hard work , winning the Jackpot made his dream come true .",O O O O O O O O O B I I I O O O O O O O O O O O O O,O O O O O O O O O B O O O O O O O O O O O O O
a bed of roses,a comfortable or luxurious position,Buddha preached that people those who live a bed of roses they suffer more because one day sorrow hits everyone in life .,Buddha preached that people those who live comfortably they suffer more because one day sorrow hits everyone in life .,O O O O O O O B I I I O O O O O O O O O O O O,O O O O O O O B O O O O O O O O O O O O
a bed of roses,a comfortable or luxurious position,The corrupt leaders have made their life a bed of roses with the help of black money .,The corrupt leaders have made their life luxurious with the help of black money .,O O O O O O O B I O I O O O O O O O,O O O O O O O B O O O O O O O
a bed of roses,a comfortable or luxurious position,How you can make your life a bed of roses without working very hard ?,How you can make your life comfortable without working very hard ?,O O O O O O B I I I O O O O O,O O O O O O B O O O O O
a bed of roses,a comfortable or luxurious position,"I never believed miracles but after meeting Brian Greene , a dull and old but diamond ring that he found in his garden made his life a bed of roses . '","I never believed miracles but after meeting Brian Greene , a dull and old but diamond ring that he found in his garden made his life trouble-free . '",O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I O O,O O O O O O O O O O O O O O O O O O O O O O O O O O B O O
a cut above,someone or something much better than someone else or something else,This diamond is a cut above the rest and You will like it because you have an expensive taste .,This diamond is noticeably greater than the rest and You will like it because you have an expensive taste .,O O O B I I O O O O O O O O O O O O O O,O O O B I I O O O O O O O O O O O O O O
a cut above,someone or something much better than someone else or something else,I like my fruits to be a cut above the rest and always go with the highest organic brands .,I like my fruits to be of a higher class than the rest and always go with the highest organic brands .,O O O O O O O B I O O O O O O O O O O O,O O O O O O B O I I I O O O O O O O O O O O
